FIPS,value
01001,0.820224503
01003,0.543516982
01005,1.631682519
01007,0.268210051
01009,1.724519941
01011,0.440754408
01013,0.494155154
01015,0.991376133
01017,0.112937633
01019,0.401639012
01021,1.887617521
01023,0.411157691
01025,0.130304478
01027,0.401322002
01029,0.7083658
01031,1.380170443
01033,0.340486799
01035,0
01037,0.361457243
01039,0.366383595
01041,1.162257226
01043,0.578012259
01045,1.001651312
01047,0.111844908
01049,3.505653557
01051,0.665568283
01053,0.488553088
01055,1.218784098
01057,0
01059,5.133267522
01061,0.582927414
01063,0
01065,0.07185973
01067,0.314989809
01069,0.592784557
01071,0.444210057
01073,1.229600473
01075,0.030225178
01077,0.57371171
01079,0.197981862
01081,1.173793508
01083,0.952988193
01085,0.062486982
01087,0
01089,1.117454509
01091,0.053853196
01093,0.510096391
01095,4.005236488
01097,0.737186928
01099,0.088906451
01101,1.439804183
01103,2.095249993
01105,0.289790459
01107,1.676702658
01109,1.452032211
01111,0.272505168
01113,1.037901955
01115,0.476451593
01117,1.583308597
01119,0.382642677
01121,0.495646701
01123,0.239427456
01125,0.942408377
01127,0.614804899
01129,0.524115555
01131,0.670413093
01133,0.494940121
02013,13.08411215
02016,8.294010889
02020,2.408637268
02050,2.719910985
02060,0
02068,0.461680517
02070,0.845007783
02090,0.641919874
02100,0.763035184
02105,0
02110,1.156791219
02122,0.535112154
02130,1.211045974
02150,6.061088132
02158,1.223284589
02164,0.312989045
02170,0.850549313
02180,1.438447815
02185,0.923864648
02188,0.577700751
02195,1.279107904
02198,0.032894737
02220,0.972856113
02230,0.40201005
02240,3.47102246
02261,0.275260924
02275,0.929054054
02282,0.797448166
02290,0.139664805
04001,5.642957937
04003,4.558558255
04005,2.167622415
04007,1.77121185
04009,2.438676555
04011,2.861360282
04012,3.860182371
04013,5.150585496
04015,1.80219066
04017,3.387359149
04019,4.209925865
04021,3.382580861
04023,13.09143888
04025,1.556964732
04027,14.11765317
05001,0.094579417
05003,1.430793157
05005,0.131652236
05007,3.334150731
05009,0.048571429
05011,3.029417495
05013,0
05015,3.946069123
05017,1.12039312
05019,0.797207415
05021,0.11954993
05023,0
05025,0.423674413
05027,0.921474359
05029,0.91519219
05031,0.897125537
05033,1.201467702
05035,0.485973051
05037,0.062972292
05039,0.679501699
05041,2.722616587
05043,0.097813579
05045,0.674874442
05047,0.417188152
05049,0.432451133
05051,1.21073967
05053,0.081809151
05055,0.189321319
05057,3.777745113
05059,0.414494756
05061,3.395136046
05063,1.643764881
05065,0.147355359
05067,0
05069,0.391528473
05071,3.314490219
05073,0.321051827
05075,0.209483908
05077,0.751795332
05079,0.745303825
05081,0.051312751
05083,0.829389667
05085,0.655537883
05087,1.409106015
05089,0.025480953
05091,0.144261333
05093,1.084522282
05095,0.088041086
05097,0.980277745
05099,0
05101,0
05103,0.158912333
05105,0
05107,0.238122236
05109,1.727692157
05111,0.279813458
05113,1.09275194
05115,2.154377494
05117,0
05119,1.736693303
05121,0.603427468
05123,0.36907852
05125,1.055446989
05127,0.71510001
05129,0.304716481
05131,3.375768365
05133,9.112724976
05135,0.141826478
05137,0.075815011
05139,0.770577934
05141,0.107052897
05143,3.745598674
05145,1.037245943
05147,0
05149,5.291662526
06001,8.441631516
06003,0.54200542
06005,1.099324976
06007,2.49962713
06009,0.725189958
06011,16.02012579
06013,6.476470908
06015,1.679566564
06017,1.729882184
06019,12.02231477
06021,9.978333204
06023,1.946979845
06025,20.74986071
06027,2.694154855
06029,10.43688723
06031,9.98945361
06033,3.451583561
06035,1.744907889
06037,13.69135403
06039,13.20265911
06041,4.01567723
06043,1.186077006
06045,5.35008933
06047,13.74621198
06049,3.327085286
06051,4.303428155
06053,18.81594636
06055,8.394138666
06057,1.060387263
06059,10.24930543
06061,1.793735685
06063,0.941704036
06065,8.137140618
06067,6.581354778
06069,9.327376878
06071,8.052667689
06073,7.019558285
06075,11.63806026
06077,9.130096293
06079,3.375025187
06081,7.491125409
06083,10.96629127
06085,9.029770803
06087,7.802337692
06089,1.210808887
06091,0.248403123
06093,1.484872708
06095,4.910592875
06097,5.649510809
06099,9.708116369
06101,10.67579377
06103,3.579470978
06105,0.829875519
06107,14.50519346
06109,0.772170809
06111,9.716437532
06113,6.111303146
06115,5.617945132
08001,6.578750187
08003,4.186837629
08005,4.108957144
08007,0.957093033
08009,2.636255924
08011,2.160714286
08013,1.937181331
08014,1.56285064
08015,0.593663986
08017,1.645639057
08019,0.963561856
08021,2.681992337
08023,8.568207441
08025,2.58431085
08027,1.123595506
08029,1.654411765
08031,5.99065225
08033,0
08035,0.683533642
08037,6.781613684
08039,0.132912444
08041,1.55725829
08043,1.599468321
08045,5.071347346
08047,0.228953857
08049,1.158381025
08051,0.449566264
08053,0
08055,0.98161421
08057,1.731244848
08059,1.496939508
08061,0.462962963
08063,3.919403809
08065,4.131662306
08067,0.526255358
08069,1.176250293
08071,1.652282954
08073,3.45222201
08075,3.148778534
08077,1.051141391
08079,0.246609125
08081,1.972176759
08083,0.578224318
08085,3.696478078
08087,8.115333206
08089,2.455020313
08091,0.657318142
08093,0.072441896
08095,5.794254849
08097,0.784267822
08099,4.207810693
08101,0.948093494
08103,1.422898743
08105,3.677988366
08107,1.595298069
08109,5.031753786
08111,0.756143667
08113,1.281380753
08115,0.865209472
08117,3.629932347
08119,0.475470067
08121,0.957354221
08123,3.526788162
08125,6.508175559
09001,5.788574235
09003,4.26528029
09005,1.415016384
09007,1.208968862
09009,3.373222423
09011,2.21524439
09013,0.757904601
09015,2.369813775
10001,1.353223749
10003,2.074491089
10005,2.349873214
11001,2.495131337
12001,1.194444668
12003,0.625667633
12005,1.273576359
12007,0.539884981
12009,1.390417726
12011,7.642997808
12013,0.812300551
12015,1.820269514
12017,0.877696483
12019,1.787247088
12021,9.869652618
12023,0.594065501
12027,9.960320908
12029,0.280183393
12031,2.688401012
12033,1.070459686
12035,2.547467123
12037,0.953654189
12039,2.830232236
12041,1.533047006
12043,5.106778087
12045,0.491030509
12047,2.308823529
12049,6.911989946
12051,15.97875935
12053,1.345193812
12055,4.234778854
12057,6.250033866
12059,0.636736456
12061,2.106035133
12063,1.281967853
12065,0.578034682
12067,3.91415681
12069,1.809852526
12071,5.575342326
12073,0.74465943
12075,1.304382197
12077,1.752190238
12079,0.808978522
12081,3.067229372
12083,1.18778554
12085,3.064006034
12086,21.72822691
12087,4.649948471
12089,0.582481161
12091,1.541498813
12093,5.97276774
12095,6.883531382
12097,9.800098436
12099,6.802512361
12101,1.858638527
12103,2.346925397
12105,4.45184318
12107,2.083424456
12109,0.644139671
12111,3.824338646
12113,0.737334644
12115,2.092321944
12117,2.764223115
12119,0.96165981
12121,1.81004142
12123,0.711912672
12125,0.264072272
12127,1.34357044
12129,0.191267643
12131,1.106772934
