FIPS,value

01001,26.24267908
01003,24.13960145
01005,56.60342605
01007,28.68923611
01009,28.56182796
01011,74.78991597
01013,52.71283635
01015,40.19194475
01017,46.55544369
01019,23.77874929
01021,34.88504655
01023,48.06231003
01025,37.01274363
01027,30.03938418
01029,24.54948301
01031,35.8318855
01033,36.05477552
01035,50.75642965
01037,39.51351351
01039,36.34430126
01041,40.58591178
01043,25.41753084
01045,32.77503526
01047,67.95705585
01049,33.87682203
01051,31.288884
01053,46.04543798
01055,37.26648789
01057,36.0839563
01059,42.27799228
01061,40.86521889
01063,77.0027248
01065,58.50418712
01067,25.11248594
01069,42.25042512
01071,30.89680036
01073,42.57615687
01075,21.06125123
01077,32.6815186
01079,29.70049917
01081,35.80821838
01083,25.63054812
01085,67.50542299
01087,60.01195457
01089,30.05828158
01091,43.71083259
01093,26.485623
01095,34.37219443
01097,44.07217287
01099,56.17886179
01101,51.93751764
01103,31.04235727
01105,75.93040116
01107,43.44118385
01109,46.41648724
01111,38.8321764
01113,46.21490943
01115,26.32371393
01117,19.33821481
01119,58.80253767
01121,45.78086383
01123,43.5194942
01125,37.56015512
01127,32.08887014
01129,40.48846676
01131,60.88803089
01133,31.57364497

02013,50.62240664
02016,32.78867102
02020,29.93026653
02050,36.3449692
02060,35.56701031
02068,15.3526971
02070,40.05270092
02090,28.34602829
02100,22.32645403
02105,51.67173252
02110,22.15116279
02122,24.37319556
02130,35.71428571
02150,27.328844
02158,50.77155825
02164,48.11827957
02170,22.27061661
02180,45.55984556
02185,45.20766773
02188,48.44559586
02195,33.93854749
02198,37.68115942
02220,39.3692224
02230,29.34782609
02240,20.72022161
02261,18.20664543
02275,38.00813008
02282,35.29411765
02290,53.80471381

04001,50.9716682
04003,35.87797349
04005,36.58888126
04007,44.499118
04009,35.33222102
04011,33.52380952
04012,54.3764988
04013,34.1175616
04015,43.4326955
04017,43.3918089
04019,40.12488758
04021,33.16779658
04023,40.74853801
04025,31.39966363
04027,31.4049117

05001,42.04964365
05003,34.78718921
05005,32.13689483
05007,22.83837591
05009,27.32360097
05011,45.2483379
05013,45.41947927
05015,22.79206947
05017,52.32084691
05019,38.94837021
05021,45.76481539
05023,29.04040404
05025,32.84789644
05027,45.54801563
05029,34.09669211
05031,43.27749057
05033,31.61416044
05035,52.98867925
05037,39.56316704
05039,40.11925043
05041,50.08594019
05043,26.99370409
05045,27.1986166
05047,16.77982541
