FIPS,value
13167,42.1
13169,33.2
13171,34.1
13173,45.6
13175,39.5
13177,23.6
13179,35.2
13181,32.3
13183,28.8
13185,33.5
13187,28
13189,36.8
13191,35
13193,35.4
13195,31.8
13197,31.8
13199,43.6
13201,26.3
13205,31
13207,36.1
13209,33.1
13211,23.5
13213,28.7
13215,31.7
13217,30.9
13219,24.9
13221,26
13223,27.1
13225,30.2
13227,31.4
13229,39.3
13231,26.7
13233,29.2
13235,37.5
13237,37.6
13239,27.5
13241,31.9
13243,23.3
13245,30.6
13247,34.8
13249,27.9
13251,36.7
13253,32.1
13255,32.8
13257,27
13259,30.1
13261,27.9
13263,32.2
13265,28
13267,49.9
13269,26.7
13271,48.3
13273,25.6
13275,26.1
13277,39.5
13279,39.2
13281,28.3
13283,31.5
13285,34.9
13287,40
13289,28.7
13291,26.7
13293,31
13295,35.5
13297,34.2
13299,35.1
13301,27.8
13303,29
13305,26
13307,27.8
13309,38.2
13311,20.8
13313,31.5
13315,29.1
13317,30
13319,34.5
13321,32.8
15001,21
15003,20.6
15005,20.1
15007,19.3
15009,20
16001,14.9
16003,21.2
16005,20.8
16007,19.8
16009,31
16011,25.9
16013,14.6
16015,25.3
16017,21
16019,20.2
16021,27.7
16023,29
16025,22.9
16027,24.9
16029,24.5
16031,24.9
16033,22.5
16035,25.6
16037,25.5
16039,25.6
16041,27.6
16043,22.3
16045,32.1
16047,28.2
16049,26.9
16051,22.5
16053,28.4
16055,19.9
16057,16.6
16059,22
16061,27.4
16063,29.5
16065,18.2
16067,29.8
16069,22.8
16071,23.2
16073,26.3
16075,30.3
16077,24.3
16079,21.9
16081,20.9
16083,24.2
16085,18
16087,29.7
17001,27.6
17003,22.6
17005,24.9
17007,26.6
17009,23.2
17011,30.4
17013,23.4
17015,28.3
17017,26.9
17019,22.1
17021,29.2
17023,28.2
17025,35.1
17027,21
17029,29.9
17031,21
17033,29
17035,28
17037,19.8
17039,25
17041,24.2
17043,18.1
17045,28.9
17047,26.5
17049,21.6
17051,27
17053,27.8
17055,28.5
17057,23.2
17059,24.2
17061,28.3
17063,24.6
17065,27.5
17067,30.5
17069,25.5
17071,31.9
17073,25.6
17075,25.7
17077,24.8
17079,20.5
17081,24.7
17083,35.4
17085,25.8
17087,26.1
17089,14.8
17091,36.5
17093,22
17095,30.1
17097,19.8
17099,29.9
17101,26
17103,27.7
17105,26.9
17107,24.3
17109,27.1
17111,21.3
17113,23.2
17115,29.6
17117,23.4
17119,23.9
17121,32.3
17123,26.5
17125,27.4
17127,30.9
17129,22.3
17131,24.2
17133,20.7
17135,27.3
17137,25.9
17139,24.2
17141,28.2
17143,22
17145,26.4
17147,22.2
17149,32.1
17151,22.5
17153,22.9
17155,19.6
17157,26.8
17159,21.8
17161,22.3
17163,31.4
17165,35.6
17167,23.6
17169,21.9
17171,25.6
17173,25.5
17175,24
17177,25
17179,25.4
17181,28.9
17183,31.5
17185,22.1
17187,26.6
17189,29.5
17191,26.3
17193,21.3
17195,26
17197,22.8
17199,28.8
17201,24.7
17203,23.2
18001,30.4
18003,22.6
18005,25.3
18007,31.2
18009,29.1
18011,20.7
18013,22.8
18015,30.9
18017,27
18019,27.9
18021,32.3
18023,33.6
18025,37.7
18027,27.7
18029,25.6
18031,31.8
18033,21.8
18035,27.9
18037,20.9
18039,28.1
18041,26.5
18043,28.1
18045,33.8
18047,30.6
18049,29.6
18051,27
18053,33.4
18055,37.6
18057,16.6
18059,25.3
18061,27.2
18063,22.5
18065,25.5
18067,30.9
18069,28.5
18071,28.5
18073,27.9
18075,29.4
18077,24.8
18079,33.7
18081,24.4
18083,33.7
18085,25.8
18087,25.3
18089,27.3
18091,30.1
18093,30.6
18095,32.5
18097,26.3
18099,31.9
18101,39.6
18103,32.5
18105,22.7
18107,30
18109,27.9
18111,35.1
18113,28.5
18115,26.2
18117,27.2
18119,25.7
18121,34.1
18123,26.6
18125,32.2
18127,25
18129,30.5
18131,27.6
18133,29
18135,26.4
18137,33.5
18139,23.1
18141,26.3
18143,29.1
18145,29.8
18147,27.8
18149,28.4
18151,27.3
18153,31.9
18155,37.1
18157,24.5
18159,18.4
18161,30.6
18163,28.5
18165,25.7
18167,28.7
18169,26.2
18171,28
18173,29.4
18175,34.3
18177,31.3
18179,27.5
18181,33.9
18183,26.3
19001,26.9
19003,24.7
19005,22.9
19007,41.1
19009,29.4
19011,25.2
19013,23.7
19015,25
19017,21.8
19019,30.5
19021,23.9
19023,27.9
19025,30.8
19027,25.6
19029,21.9
19031,28.4
19033,20.9
19035,27.3
19037,22.5
19039,27.6
19041,20.7
19043,24.4
19045,28.4
19047,27.3
19049,20.9
19051,23.4
19053,28.9
19055,26.8
19057,27.1
19059,22.4
19061,26.3
19063,26.4
19065,32.6
19067,29.2
19069,29.8
19071,26.9
19073,34.3
19075,24
19077,36.5
19079,24.6
19081,23.1
19083,24.2
19085,24.9
19087,29.2
19089,24.5
19091,22
19093,30.3
19095,20
19097,35.6
19099,24.6
19101,15.4
19103,16.8
19105,29.3
19107,26.8
19109,26.5
19111,30.3
19113,22.5
19115,31.2
19117,29.6
19119,27.3
19121,25.5
19123,26.9
19125,25.5
19127,26.6
19129,29.8
